filename,width,height,area,aspect_ratio,mean_intensity,std_intensity,severity
img-476.jpg,34,15,510,2.267,161.48,52.43,Medium
img-476.jpg,41,29,1189,1.414,137.66,47.09,Medium
img-476.jpg,66,42,2772,1.571,134.55,55.67,High
img-477.jpg,140,69,9660,2.029,100.81,58.09,High
img-477.jpg,89,25,2225,3.56,137.78,36.31,Medium
img-477.jpg,125,82,10250,1.524,104.97,43.89,Medium
img-478.jpg,217,123,26691,1.764,112.56,56.6,High
img-478.jpg,65,18,1170,3.611,70.19,38.58,High
img-48.jpg,256,95,24320,2.695,140.47,26.88,Medium
img-48.jpg,100,72,7200,1.389,139.32,25.43,Low
img-482.jpg,61,13,793,4.692,84.38,38.79,High
img-482.jpg,173,15,2595,11.533,75.48,43.21,High
img-482.jpg,251,46,11546,5.457,83.77,49.89,High
img-482.jpg,408,93,37944,4.387,76.95,52.32,High
img-483.jpg,233,233,54289,1.0,132.34,23.42,High
img-484.jpg,72,10,720,7.2,131.24,39.64,Medium
img-484.jpg,31,11,341,2.818,134.91,46.55,Medium
img-484.jpg,143,52,7436,2.75,139.25,50.48,High
img-484.jpg,80,28,2240,2.857,141.0,51.26,High
img-484.jpg,357,118,42126,3.025,108.62,47.06,High
img-485.jpg,387,127,49149,3.047,200.9,66.15,High
img-486.jpg,118,36,4248,3.278,107.19,52.47,High
img-486.jpg,104,33,3432,3.152,102.37,31.57,Medium
img-486.jpg,69,32,2208,2.156,112.2,29.26,Low
img-486.jpg,79,31,2449,2.548,102.38,31.84,Medium
img-486.jpg,124,66,8184,1.879,126.74,52.15,Medium
img-486.jpg,53,11,583,4.818,151.71,56.21,Medium
img-487.jpg,174,41,7134,4.244,73.98,32.11,High
img-487.jpg,383,136,52088,2.816,89.97,40.96,High
img-488.jpg,28,23,644,1.217,101.92,47.43,Medium
img-488.jpg,207,54,11178,3.833,92.75,46.46,High
img-489.jpg,178,145,25810,1.228,131.46,55.11,High
img-489.jpg,65,36,2340,1.806,119.95,56.17,Medium
img-49.jpg,252,222,55944,1.135,142.64,27.82,Medium
img-49.jpg,147,73,10731,2.014,141.34,25.57,Low
img-490.jpg,123,36,4428,3.417,157.49,52.45,Medium
img-490.jpg,157,20,3140,7.85,133.22,39.1,Low
img-490.jpg,99,28,2772,3.536,118.32,43.75,Medium
img-490.jpg,467,125,58375,3.736,141.63,59.14,Medium
img-491.jpg,203,62,12586,3.274,127.61,47.56,Medium
img-491.jpg,150,71,10650,2.113,101.95,29.87,High
img-492.jpg,106,38,4028,2.789,173.82,56.48,High
img-492.jpg,41,17,697,2.412,159.69,51.5,Medium
img-492.jpg,68,16,1088,4.25,136.44,31.99,High
img-492.jpg,39,22,858,1.773,173.72,55.72,Medium
img-492.jpg,275,186,51150,1.478,126.47,33.31,High
img-493.jpg,26,16,416,1.625,135.18,48.54,High
img-493.jpg,18,11,198,1.636,122.56,44.43,High
img-493.jpg,20,13,260,1.538,133.27,38.46,Medium
img-493.jpg,28,17,476,1.647,127.11,44.49,Medium
img-493.jpg,64,55,3520,1.164,123.0,42.2,High
img-493.jpg,16,20,320,0.8,131.86,41.2,Medium
img-493.jpg,17,21,357,0.81,146.57,40.35,Medium
img-493.jpg,15,9,135,1.667,146.38,31.3,Medium
img-493.jpg,44,15,660,2.933,142.21,28.36,Medium
img-493.jpg,13,10,130,1.3,141.78,37.59,Medium
img-493.jpg,13,9,117,1.444,140.43,35.96,Low
img-493.jpg,23,10,230,2.3,142.31,42.78,Medium
img-493.jpg,18,7,126,2.571,147.67,37.2,Medium
img-493.jpg,19,11,209,1.727,129.81,42.78,Medium
img-493.jpg,12,10,120,1.2,143.47,42.68,Low
img-493.jpg,35,47,1645,0.745,95.89,38.95,Medium
img-494.jpg,45,24,1080,1.875,175.68,31.61,Medium
img-494.jpg,29,27,783,1.074,175.05,16.32,Low
img-494.jpg,197,154,30338,1.279,134.57,40.46,High
img-494.jpg,41,20,820,2.05,92.01,26.42,Low
img-495.jpg,408,241,98328,1.693,116.05,59.27,High
img-496.jpg,464,194,90016,2.392,65.42,43.52,High
img-497.jpg,245,209,51205,1.172,105.73,53.72,High
img-498.jpg,111,37,4107,3.0,74.8,48.77,High
img-498.jpg,43,21,903,2.048,97.98,45.25,Low
img-498.jpg,38,14,532,2.714,85.05,35.98,Medium
img-498.jpg,46,15,690,3.067,99.28,36.08,Medium
img-498.jpg,36,9,324,4.0,111.37,38.16,High
img-499.jpg,237,113,26781,2.097,116.63,46.54,High
img-5.jpg,295,97,28615,3.041,102.67,23.55,Medium
img-5.jpg,87,54,4698,1.611,105.72,28.22,Low
img-50.jpg,118,72,8496,1.639,124.22,45.46,Medium
img-500.jpg,128,49,6272,2.612,162.18,63.14,Medium
img-500.jpg,76,61,4636,1.246,173.15,53.54,Medium
img-501.jpg,123,41,5043,3.0,125.12,63.25,Medium
img-501.jpg,56,19,1064,2.947,128.94,57.53,Medium
img-501.jpg,175,36,6300,4.861,145.3,68.03,High
img-502.jpg,62,20,1240,3.1,123.24,45.72,Medium
img-502.jpg,47,24,1128,1.958,107.71,46.31,Low
img-502.jpg,58,21,1218,2.762,106.37,34.38,High
img-502.jpg,148,36,5328,4.111,132.91,48.19,High
img-502.jpg,180,45,8100,4.0,72.45,25.0,High
img-502.jpg,283,128,36224,2.211,116.33,37.58,High
img-503.jpg,448,149,66752,3.007,79.18,59.75,High
img-504.jpg,49,26,1274,1.885,107.57,37.38,Low
img-504.jpg,95,56,5320,1.696,114.66,24.42,Low
img-504.jpg,274,105,28770,2.61,97.58,28.25,Medium
img-505.jpg,171,71,12141,2.408,136.1,55.59,High
img-506.jpg,256,122,31232,2.098,124.99,34.66,High
img-507.jpg,101,23,2323,4.391,89.4,40.43,High
img-507.jpg,201,38,7638,5.289,107.07,39.58,High
img-507.jpg,57,9,513,6.333,94.84,43.48,Medium
img-507.jpg,114,28,3192,4.071,122.85,33.17,Medium
img-507.jpg,129,19,2451,6.789,115.85,31.77,High
img-507.jpg,135,18,2430,7.5,107.77,24.65,High
img-507.jpg,112,12,1344,9.333,109.94,26.33,High
img-508.jpg,126,42,5292,3.0,132.16,43.6,High
img-508.jpg,96,23,2208,4.174,143.09,51.29,High
img-508.jpg,127,43,5461,2.953,133.1,50.27,High
img-508.jpg,93,41,3813,2.268,136.43,56.14,High
img-508.jpg,107,40,4280,2.675,145.37,39.73,Medium
img-508.jpg,162,85,13770,1.906,137.35,44.86,Medium
img-508.jpg,204,90,18360,2.267,133.15,48.23,High
img-508.jpg,79,25,1975,3.16,123.89,28.04,Medium
img-508.jpg,94,34,3196,2.765,127.39,37.35,Medium
img-508.jpg,88,18,1584,4.889,134.7,26.24,Medium
img-509.jpg,104,115,11960,0.904,141.49,38.6,Medium
img-509.jpg,118,76,8968,1.553,139.72,50.27,Medium
img-509.jpg,38,28,1064,1.357,102.36,48.2,Low
img-509.jpg,68,29,1972,2.345,156.71,60.84,Medium
img-509.jpg,52,21,1092,2.476,107.67,22.65,Medium
img-509.jpg,146,60,8760,2.433,130.78,51.05,Medium
img-509.jpg,36,17,612,2.118,161.1,66.04,Low
img-509.jpg,27,13,351,2.077,164.1,60.73,Low
img-509.jpg,166,139,23074,1.194,130.02,46.99,Medium
img-51.jpg,166,103,17098,1.612,140.11,20.9,Medium
img-51.jpg,101,106,10706,0.953,142.66,18.83,Low
img-510.jpg,62,28,1736,2.214,152.26,62.61,Medium
img-510.jpg,45,20,900,2.25,168.57,50.04,Low
img-510.jpg,40,16,640,2.5,183.58,40.76,Low
img-510.jpg,41,16,656,2.562,177.44,53.11,Medium
img-510.jpg,40,19,760,2.105,177.08,57.13,Medium
img-510.jpg,37,22,814,1.682,190.0,45.46,Medium
img-510.jpg,91,43,3913,2.116,164.82,53.8,Medium
img-510.jpg,62,42,2604,1.476,154.73,53.78,Medium
img-510.jpg,95,29,2755,3.276,183.91,53.41,High
img-510.jpg,64,17,1088,3.765,170.67,55.75,High
img-510.jpg,40,13,520,3.077,183.02,69.18,Medium
img-510.jpg,38,16,608,2.375,153.95,57.58,High
img-510.jpg,33,16,528,2.062,170.93,63.94,Medium
img-510.jpg,57,19,1083,3.0,145.18,47.04,Medium
img-510.jpg,56,24,1344,2.333,165.5,70.94,High
img-510.jpg,32,13,416,2.462,180.44,61.66,Low
img-510.jpg,34,13,442,2.615,166.25,46.01,Low
img-511.jpg,248,140,34720,1.771,101.37,42.97,High
img-512.jpg,89,40,3560,2.225,129.1,31.06,High
img-512.jpg,34,11,374,3.091,149.04,27.4,Low
img-512.jpg,40,13,520,3.077,138.49,27.8,Medium
img-512.jpg,181,89,16109,2.034,130.72,35.28,High
img-512.jpg,130,55,7150,2.364,116.33,30.21,Medium
img-513.jpg,266,88,23408,3.023,110.71,40.67,High
img-514.jpg,39,24,936,1.625,172.17,73.58,Low
img-514.jpg,32,17,544,1.882,140.76,71.28,Medium
img-514.jpg,41,23,943,1.783,124.87,72.59,Medium
img-514.jpg,45,27,1215,1.667,129.28,60.1,Medium
img-514.jpg,18,10,180,1.8,131.68,61.07,Medium
img-514.jpg,129,140,18060,0.921,122.5,65.76,High
img-515.jpg,213,149,31737,1.43,119.17,57.65,High
img-516.jpg,106,127,13462,0.835,48.79,41.24,High
img-516.jpg,55,35,1925,1.571,38.64,31.88,Low
img-516.jpg,131,51,6681,2.569,52.11,23.34,High
img-516.jpg,50,26,1300,1.923,148.76,54.2,Low
img-517.jpg,102,36,3672,2.833,162.94,69.17,Medium
img-517.jpg,352,81,28512,4.346,147.21,70.03,High
img-518.jpg,315,119,37485,2.647,119.64,37.23,High
img-519.jpg,45,10,450,4.5,91.56,55.03,Medium
img-519.jpg,36,9,324,4.0,153.4,44.87,Medium
img-519.jpg,52,12,624,4.333,170.99,57.09,High
img-519.jpg,66,20,1320,3.3,118.65,57.33,High
img-519.jpg,64,25,1600,2.56,113.48,56.63,Medium
img-519.jpg,48,7,336,6.857,151.13,48.88,Medium
img-519.jpg,13,8,104,1.625,156.2,28.19,Medium
img-519.jpg,189,166,31374,1.139,74.72,50.52,High
img-52.jpg,210,126,26460,1.667,181.69,32.59,Medium
img-52.jpg,98,58,5684,1.69,159.51,29.72,Low
img-520.jpg,270,70,18900,3.857,113.61,76.63,High
img-521.jpg,242,94,22748,2.574,133.62,50.78,High
img-522.jpg,159,51,8109,3.118,97.02,66.18,High
img-522.jpg,28,11,308,2.545,145.11,66.94,Medium
img-522.jpg,133,33,4389,4.03,113.23,57.9,High
img-523.jpg,239,77,18403,3.104,95.07,41.37,High
img-523.jpg,65,21,1365,3.095,102.9,32.02,Low
img-524.jpg,162,54,8748,3.0,104.38,29.07,High
img-524.jpg,88,16,1408,5.5,108.35,31.8,Low
img-524.jpg,99,27,2673,3.667,116.68,25.35,Medium
img-524.jpg,66,23,1518,2.87,94.33,30.76,Medium
img-524.jpg,194,44,8536,4.409,106.63,28.51,Medium
img-525.jpg,177,53,9381,3.34,107.13,41.66,High
img-525.jpg,64,35,2240,1.829,90.86,35.45,Medium
img-525.jpg,72,32,2304,2.25,107.56,35.07,Low
img-525.jpg,98,24,2352,4.083,100.93,46.57,High
img-526.jpg,119,32,3808,3.719,135.79,51.82,High
img-526.jpg,58,30,1740,1.933,123.34,40.29,High
img-526.jpg,40,12,480,3.333,68.9,30.89,High
img-526.jpg,106,50,5300,2.12,90.4,37.98,High
img-526.jpg,197,35,6895,5.629,103.27,21.42,High
img-526.jpg,160,73,11680,2.192,92.04,39.3,High
img-526.jpg,40,32,1280,1.25,41.02,22.74,Medium
img-526.jpg,45,10,450,4.5,68.29,32.02,High
img-526.jpg,72,34,2448,2.118,91.52,35.45,Medium
img-526.jpg,89,15,1335,5.933,96.46,44.33,Medium
img-527.jpg,160,53,8480,3.019,45.47,49.49,High
img-528.jpg,299,252,75348,1.187,124.63,61.22,High
img-529.jpg,99,52,5148,1.904,140.16,28.01,High
img-529.jpg,70,40,2800,1.75,123.45,28.61,High
img-529.jpg,65,41,2665,1.585,100.09,24.49,Medium
img-529.jpg,158,112,17696,1.411,118.39,31.21,Medium
img-53.jpg,245,216,52920,1.134,143.51,47.16,Medium
img-53.jpg,90,127,11430,0.709,138.68,43.66,Low
img-530.jpg,58,39,2262,1.487,126.49,52.31,High
img-530.jpg,82,15,1230,5.467,130.74,30.23,Medium
img-530.jpg,158,40,6320,3.95,130.53,61.68,High
img-530.jpg,163,41,6683,3.976,135.06,64.18,High
img-530.jpg,119,52,6188,2.288,125.79,74.28,High
img-530.jpg,126,50,6300,2.52,144.78,54.61,Medium
img-530.jpg,233,113,26329,2.062,127.42,63.07,High
img-530.jpg,156,101,15756,1.545,140.49,62.29,Medium
img-531.jpg,43,16,688,2.688,136.36,46.57,Medium
img-531.jpg,58,23,1334,2.522,169.01,42.27,Medium
img-531.jpg,52,21,1092,2.476,150.44,40.5,Medium
img-531.jpg,67,33,2211,2.03,135.21,32.55,Medium
img-531.jpg,46,13,598,3.538,173.11,45.72,High
img-531.jpg,50,7,350,7.143,165.75,51.57,High
img-531.jpg,15,8,120,1.875,161.26,53.27,Medium
img-531.jpg,66,26,1716,2.538,98.78,19.94,Medium
img-531.jpg,140,37,5180,3.784,116.39,30.38,Medium
img-532.jpg,135,104,14040,1.298,111.49,61.82,High
img-532.jpg,78,26,2028,3.0,108.68,50.34,Medium
img-533.jpg,58,25,1450,2.32,92.2,52.52,High
img-533.jpg,60,16,960,3.75,88.41,59.39,High
img-533.jpg,412,129,53148,3.194,99.02,60.09,High
img-534.jpg,36,10,360,3.6,107.71,52.73,Medium
img-534.jpg,52,17,884,3.059,124.73,44.59,Medium
img-534.jpg,161,45,7245,3.578,128.58,40.63,High
img-534.jpg,147,14,2058,10.5,100.45,41.48,High
img-534.jpg,95,15,1425,6.333,126.85,39.25,High
img-535.jpg,172,67,11524,2.567,117.29,76.04,High
img-535.jpg,129,41,5289,3.146,145.09,69.64,High
img-535.jpg,52,25,1300,2.08,175.06,66.77,Medium
img-535.jpg,42,11,462,3.818,163.94,68.02,Medium
img-535.jpg,34,9,306,3.778,167.65,61.99,Medium
img-536.jpg,530,250,132500,2.12,96.02,46.08,High
img-537.jpg,239,284,67876,0.842,131.1,65.63,High
img-538.jpg,293,180,52740,1.628,126.78,54.64,High
img-539.jpg,108,77,8316,1.403,129.7,43.2,Low
img-539.jpg,39,39,1521,1.0,113.93,40.74,Low
img-539.jpg,116,21,2436,5.524,120.53,41.0,Medium
img-539.jpg,173,46,7958,3.761,116.22,49.85,High
img-54.jpg,253,210,53130,1.205,148.31,22.91,Medium
img-540.jpg,46,21,966,2.19,118.22,54.37,High
img-540.jpg,177,152,26904,1.164,120.05,55.92,High
img-541.jpg,208,160,33280,1.3,132.47,41.73,High
img-542.jpg,119,56,6664,2.125,104.86,45.06,Medium
img-542.jpg,401,222,89022,1.806,108.75,46.55,High
img-543.jpg,139,48,6672,2.896,84.05,36.37,High
img-543.jpg,73,170,12410,0.429,97.63,39.7,High
img-544.jpg,237,93,22041,2.548,84.39,45.52,High
img-544.jpg,77,24,1848,3.208,82.0,46.48,High
img-545.jpg,291,94,27354,3.096,153.69,67.97,High
img-545.jpg,133,61,8113,2.18,140.38,48.53,Medium
img-546.jpg,157,57,8949,2.754,124.56,68.82,High
img-547.jpg,70,38,2660,1.842,127.9,46.39,Medium
img-547.jpg,113,33,3729,3.424,163.66,40.61,High
img-547.jpg,169,132,22308,1.28,97.35,29.08,High
img-548.jpg,179,86,15394,2.081,133.6,43.76,High
img-548.jpg,28,15,420,1.867,143.61,62.98,Medium
img-549.jpg,163,66,10758,2.47,98.43,53.35,High
img-549.jpg,67,33,2211,2.03,114.38,52.86,Medium
img-55.jpg,76,51,3876,1.49,127.74,26.74,Low
img-55.jpg,97,53,5141,1.83,145.31,22.7,Low
img-55.jpg,183,113,20679,1.619,146.9,31.82,Low
img-55.jpg,73,53,3869,1.377,150.73,21.2,Low
img-55.jpg,201,114,22914,1.763,137.82,31.2,Low
img-550.jpg,112,54,6048,2.074,91.97,48.63,High
img-550.jpg,69,55,3795,1.255,91.74,43.78,High
img-550.jpg,53,36,1908,1.472,107.3,33.58,Low
img-550.jpg,79,35,2765,2.257,110.16,55.79,Medium
img-550.jpg,86,45,3870,1.911,132.8,54.93,Medium
img-550.jpg,93,52,4836,1.788,115.11,50.51,Medium
img-550.jpg,52,14,728,3.714,103.65,50.45,Low
img-551.jpg,47,19,893,2.474,137.27,36.44,High
img-551.jpg,90,26,2340,3.462,102.63,27.7,High
img-551.jpg,36,22,792,1.636,122.11,27.94,Medium
img-551.jpg,22,13,286,1.692,138.86,33.46,Medium
img-551.jpg,37,13,481,2.846,157.55,30.39,Medium
img-551.jpg,44,21,924,2.095,110.35,25.12,Low
img-551.jpg,27,7,189,3.857,144.43,33.43,Medium
img-552.jpg,157,92,14444,1.707,89.1,59.95,High
img-552.jpg,122,64,7808,1.906,57.78,44.07,High
img-552.jpg,100,37,3700,2.703,42.55,26.09,Medium
img-552.jpg,100,40,4000,2.5,41.82,23.12,Medium
img-552.jpg,87,76,6612,1.145,49.49,23.14,Medium
img-552.jpg,105,37,3885,2.838,58.94,38.98,High
img-552.jpg,62,17,1054,3.647,56.55,30.61,Medium
img-552.jpg,69,21,1449,3.286,92.35,54.91,Medium
img-552.jpg,70,23,1610,3.043,58.25,35.62,High
img-552.jpg,55,27,1485,2.037,57.65,24.7,Medium
img-552.jpg,42,15,630,2.8,56.5,29.49,High
img-552.jpg,47,12,564,3.917,60.93,37.01,High
img-552.jpg,47,13,611,3.615,90.22,53.08,Medium
img-552.jpg,34,10,340,3.4,121.86,62.89,Medium
img-552.jpg,25,6,150,4.167,87.09,49.62,Medium
img-552.jpg,23,6,138,3.833,71.85,34.34,Medium
img-552.jpg,24,8,192,3.0,74.3,33.22,Low
img-553.jpg,32,10,320,3.2,125.81,62.38,Low
img-553.jpg,188,101,18988,1.861,108.72,59.0,High
img-554.jpg,87,28,2436,3.107,149.99,67.31,Medium
img-554.jpg,75,20,1500,3.75,93.74,33.14,High
img-554.jpg,88,21,1848,4.19,134.17,52.48,Medium
img-554.jpg,189,41,7749,4.61,134.16,61.05,High
img-554.jpg,107,43,4601,2.488,146.76,70.75,High
img-554.jpg,85,20,1700,4.25,101.74,39.83,Medium
img-554.jpg,99,16,1584,6.188,99.76,24.41,Medium
img-555.jpg,177,65,11505,2.723,124.59,48.68,High
img-557.jpg,99,44,4356,2.25,82.03,51.45,Medium
img-558.jpg,171,46,7866,3.717,122.81,28.91,Medium
img-558.jpg,51,18,918,2.833,125.87,24.94,Low
img-558.jpg,23,12,276,1.917,122.82,23.6,Low
img-559.jpg,201,155,31155,1.297,112.28,54.87,High
img-559.jpg,46,42,1932,1.095,85.11,57.02,Low
img-56.jpg,189,101,19089,1.871,112.58,29.95,Medium
img-56.jpg,40,17,680,2.353,127.55,20.84,Low
img-560.jpg,22,11,242,2.0,88.88,54.71,Medium
img-560.jpg,30,11,330,2.727,139.73,53.95,Medium
img-560.jpg,13,6,78,2.167,101.42,64.01,Medium
img-560.jpg,28,8,224,3.5,96.15,54.37,High
img-561.jpg,36,14,504,2.571,176.1,56.71,Medium
img-561.jpg,57,20,1140,2.85,182.47,61.24,High
img-561.jpg,121,160,19360,0.756,183.86,54.22,High
img-561.jpg,278,104,28912,2.673,169.19,65.25,High
img-561.jpg,118,99,11682,1.192,177.87,47.05,Medium
img-561.jpg,42,24,1008,1.75,172.97,31.88,Low
img-561.jpg,28,19,532,1.474,221.6,32.16,Low
img-561.jpg,36,17,612,2.118,199.28,35.07,Low
img-561.jpg,61,30,1830,2.033,129.53,41.37,Medium
img-562.jpg,33,18,594,1.833,132.53,43.55,Medium
img-562.jpg,43,41,1763,1.049,112.79,36.3,Low
img-563.jpg,56,40,2240,1.4,90.5,55.73,Medium
img-563.jpg,73,33,2409,2.212,71.78,49.79,High
img-564.jpg,82,38,3116,2.158,125.63,33.62,High
img-564.jpg,105,38,3990,2.763,108.2,37.65,High
img-564.jpg,102,22,2244,4.636,125.08,43.25,High
img-564.jpg,46,17,782,2.706,120.46,39.49,Medium
img-564.jpg,53,12,636,4.417,130.23,37.92,Medium
img-565.jpg,387,172,66564,2.25,93.4,30.28,High
img-566.jpg,34,12,408,2.833,135.02,38.85,Medium
img-566.jpg,29,12,348,2.417,113.07,25.29,Medium
img-566.jpg,38,27,1026,1.407,114.21,31.21,Medium
img-566.jpg,48,27,1296,1.778,130.79,47.09,High
img-566.jpg,38,29,1102,1.31,91.11,29.3,Medium
img-566.jpg,44,25,1100,1.76,97.04,24.55,Low
img-566.jpg,18,11,198,1.636,110.23,33.83,Medium
img-566.jpg,17,12,204,1.417,118.04,35.54,Medium
img-566.jpg,37,22,814,1.682,97.61,17.62,Medium
img-566.jpg,42,34,1428,1.235,109.01,21.98,Low
img-567.jpg,331,222,73482,1.491,94.18,54.4,High
img-568.jpg,155,66,10230,2.348,116.06,69.86,High
img-568.jpg,45,20,900,2.25,88.72,33.94,Medium
img-569.jpg,84,22,1848,3.818,77.08,31.7,High
img-569.jpg,127,34,4318,3.735,61.65,35.91,High
img-57.jpg,163,95,15485,1.716,130.54,33.45,Medium
img-570.jpg,80,46,3680,1.739,84.19,47.6,High
img-570.jpg,90,28,2520,3.214,90.0,40.86,Medium
img-570.jpg,57,36,2052,1.583,103.72,42.0,Low
img-570.jpg,56,26,1456,2.154,98.7,48.22,Low
img-570.jpg,47,35,1645,1.343,108.58,41.86,Medium
img-571.jpg,37,13,481,2.846,91.24,41.63,High
img-571.jpg,82,53,4346,1.547,78.21,40.57,High
img-571.jpg,44,31,1364,1.419,87.15,38.47,Medium
img-571.jpg,49,27,1323,1.815,94.38,36.25,Medium
img-571.jpg,50,25,1250,2.0,97.48,32.62,Medium
img-571.jpg,41,19,779,2.158,148.61,67.58,Medium
img-571.jpg,48,30,1440,1.6,118.57,56.55,Medium
img-571.jpg,52,33,1716,1.576,95.35,40.01,Medium
img-571.jpg,68,15,1020,4.533,88.77,30.86,Medium
img-571.jpg,68,25,1700,2.72,107.11,38.33,Medium
img-571.jpg,23,12,276,1.917,148.33,59.41,Low
img-571.jpg,19,6,114,3.167,123.54,47.72,Low
img-571.jpg,82,40,3280,2.05,116.65,38.39,Medium
img-571.jpg,173,70,12110,2.471,106.41,41.66,High
img-571.jpg,69,54,3726,1.278,113.4,27.6,High
img-572.jpg,98,22,2156,4.455,132.06,34.63,Medium
img-572.jpg,28,15,420,1.867,136.23,35.59,Medium
img-572.jpg,34,10,340,3.4,161.71,49.27,Medium
img-573.jpg,377,82,30914,4.598,140.95,47.09,Medium
img-574.jpg,208,36,7488,5.778,115.06,49.25,High
img-574.jpg,150,27,4050,5.556,130.42,45.16,High
img-574.jpg,97,20,1940,4.85,122.33,46.41,High
img-574.jpg,88,14,1232,6.286,107.08,48.11,High
img-574.jpg,50,10,500,5.0,73.05,29.61,High
img-574.jpg,22,9,198,2.444,52.44,24.59,High
img-574.jpg,50,8,400,6.25,75.47,31.59,High
img-574.jpg,68,6,408,11.333,123.38,43.34,Medium
img-574.jpg,48,17,816,2.824,121.16,38.06,Medium
img-575.jpg,124,58,7192,2.138,159.35,59.2,High
img-575.jpg,146,18,2628,8.111,121.01,33.61,High
img-575.jpg,102,9,918,11.333,146.08,44.12,Medium
img-575.jpg,124,28,3472,4.429,140.93,57.87,High
img-575.jpg,271,104,28184,2.606,108.88,35.43,High
img-576.jpg,390,123,47970,3.171,146.2,49.42,High
img-576.jpg,85,24,2040,3.542,184.52,27.14,Medium
img-577.jpg,198,80,15840,2.475,186.89,48.07,High
img-577.jpg,37,12,444,3.083,193.03,41.84,Medium
img-577.jpg,61,59,3599,1.034,169.19,44.4,Medium
img-577.jpg,68,43,2924,1.581,164.78,45.07,Medium
img-577.jpg,41,41,1681,1.0,159.89,41.67,Low
img-577.jpg,58,43,2494,1.349,158.11,43.19,Medium
img-577.jpg,78,36,2808,2.167,139.57,37.77,Medium
img-577.jpg,113,43,4859,2.628,116.68,35.65,High
img-577.jpg,41,24,984,1.708,138.92,26.65,Medium
img-577.jpg,63,21,1323,3.0,140.55,31.39,Medium
img-577.jpg,70,44,3080,1.591,156.31,30.1,Medium
img-577.jpg,34,21,714,1.619,169.94,21.56,Low
img-577.jpg,48,40,1920,1.2,118.38,28.7,Medium
img-577.jpg,31,33,1023,0.939,190.07,34.63,Low
img-578.jpg,276,199,54924,1.387,123.71,45.48,High
img-579.jpg,399,128,51072,3.117,81.1,55.76,High
img-58.jpg,153,119,18207,1.286,139.43,21.21,Medium
img-58.jpg,124,59,7316,2.102,155.63,16.28,Low
img-58.jpg,54,39,2106,1.385,152.36,17.27,Medium
img-580.jpg,56,26,1456,2.154,121.01,21.74,High
img-580.jpg,28,13,364,2.154,116.4,23.43,High
img-580.jpg,58,26,1508,2.231,126.93,19.8,Medium
img-581.jpg,45,17,765,2.647,95.26,48.87,High
img-581.jpg,64,37,2368,1.73,90.1,35.63,High
img-581.jpg,99,34,3366,2.912,106.43,37.57,High
img-581.jpg,26,10,260,2.6,94.68,42.99,Low
img-581.jpg,46,34,1564,1.353,76.61,30.48,Medium
img-581.jpg,57,29,1653,1.966,89.1,29.54,Medium
img-582.jpg,393,252,99036,1.56,92.93,57.38,High
img-583.jpg,158,60,9480,2.633,87.51,80.6,High
img-584.jpg,295,198,58410,1.49,114.16,43.7,Medium
img-584.jpg,81,55,4455,1.473,147.12,59.91,Medium
img-585.jpg,174,45,7830,3.867,159.75,66.17,High
img-585.jpg,59,17,1003,3.471,177.37,45.23,Medium
img-585.jpg,138,52,7176,2.654,172.41,56.36,High
img-585.jpg,75,13,975,5.769,120.68,45.53,High
img-585.jpg,382,102,38964,3.745,127.22,53.91,High
img-586.jpg,395,224,88480,1.763,144.81,30.65,High
img-587.jpg,162,70,11340,2.314,140.83,61.03,High
img-587.jpg,45,18,810,2.5,153.61,42.57,Medium
img-588.jpg,187,102,19074,1.833,51.54,29.83,High
img-589.jpg,62,29,1798,2.138,120.05,38.07,High
img-589.jpg,37,17,629,2.176,115.68,37.69,Medium
img-589.jpg,60,24,1440,2.5,136.62,32.67,High
img-589.jpg,31,14,434,2.214,107.65,36.64,Medium
img-589.jpg,36,10,360,3.6,115.09,44.67,High
img-589.jpg,22,10,220,2.2,83.46,44.68,High
img-589.jpg,53,8,424,6.625,104.47,30.8,Medium
img-589.jpg,38,14,532,2.714,126.62,35.52,High
img-589.jpg,16,7,112,2.286,143.73,36.04,Medium
img-589.jpg,29,12,348,2.417,106.98,33.52,High
img-589.jpg,14,7,98,2.0,139.62,31.67,Medium
img-589.jpg,88,30,2640,2.933,121.24,33.96,High
img-59.jpg,304,174,52896,1.747,126.96,40.28,Medium
img-59.jpg,177,111,19647,1.595,75.77,32.94,Low
img-590.jpg,383,169,64727,2.266,71.46,36.5,High
img-591.jpg,239,66,15774,3.621,136.94,41.78,Medium
img-591.jpg,363,113,41019,3.212,118.18,44.37,Medium
img-592.jpg,94,46,4324,2.043,77.74,43.93,High
img-592.jpg,17,8,136,2.125,130.59,53.32,Medium
img-592.jpg,19,5,95,3.8,114.36,47.26,Medium
img-593.jpg,184,71,13064,2.592,133.89,40.77,High
img-593.jpg,193,36,6948,5.361,171.08,43.74,High
img-593.jpg,152,37,5624,4.108,169.77,39.32,High
img-594.jpg,65,24,1560,2.708,134.68,62.1,Medium
img-594.jpg,59,26,1534,2.269,155.28,42.49,High
img-594.jpg,47,19,893,2.474,165.06,47.8,Medium
img-594.jpg,88,43,3784,2.047,117.67,49.67,Medium
img-594.jpg,42,20,840,2.1,110.54,42.41,Low
img-594.jpg,194,52,10088,3.731,89.13,37.2,High
img-595.jpg,79,59,4661,1.339,92.99,59.95,High
img-595.jpg,131,83,10873,1.578,77.46,45.14,High
